prcbdrBizno,20241118413,20241118818,20241126017,20241126775,20241137010,20241142699,20241142765,20241200378
1018609399,1.0048639817577891,1.004863847589608,1.0049374962535211,1.004937455252185,1.004642936766515,1.0046429954603844,1.0046429039517275,1.0046422262762835
1058156661,,,0.995081014636828,1.006528019621426,0.9974260069283593,1.0011290130954948,0.9990880126513572,1.0038620069246835
1058652224,0.9967596034263976,0.9957964519218871,0.9929903858034858,1.008097270258825,1.0074696263998897,1.0034415532245864,0.98919375180417,0.9926901019664548
1078706456,0.993740841471549,0.9937394516989304,,0.9987386754007156,0.9967394136619132,0.9967396093981148,0.9967399486158584,1.002470541551661
1098187282,1.0027840026283947,1.0021669894293646,0.9985709917907986,,0.9985719892580062,1.003567991457291,1.003567986812456,1.0021819900732771
1098610696,0.9986880446410916,0.9986880787400868,0.9965840145741864,0.9970110042656424,0.9977309538961456,0.9977309457308275,0.997731005670072,0.9976680601445902
1108186871,1.008372701126617,1.0083727020988604,0.9982177008828164,1.01286970131653,0.990112501043564,0.9960103015542126,0.99601030166446,1.0030891020085329
1138170738,0.9923849977986862,1.0023859889533042,,,,,,1.0021579892795291
1178123256,1.0095142458390878,0.9949329149079034,1.0059329637322956,0.994221987420706,1.0071528816754225,1.003942443146455,1.0059423591747922,0.9967064799563616
1178167346,1.000442994244494,1.0004429996520778,1.0039429115422418,0.9940987063648364,1.000842987856784,0.9974429918238104,0.99744299003338,1.002642998868028
1178180219,1.0054269782691008,0.9973278178362316,1.0052136553516084,1.0030411408417408,1.0045231505813497,1.0007310635065267,1.0044779723908726,1.0036961304711185
1178700880,0.9964590001098044,1.0002589992831377,0.9946319993642228,0.9970849989444576,0.9924710005985532,0.9986060003446104,0.9966810007183964,1.0015720002224309
1198115733,1.014540036907725,0.9997350116807796,1.0080990221055457,0.9859590355831088,1.0127690228814032,1.0128480096527892,1.012847834482092,1.0138790149787824
1208194252,,,0.9977509890644904,0.993650987769682,,,,
1210669569,0.9970185145154076,0.9941485048769116,1.0096917583013516,1.0098372477950737,1.0102985142001928,1.0113660056821854,1.011032671841622,1.0131012673218287
1211028191,1.0006080527856795,1.0006187487641671,0.9902717855996284,0.9990164918646472,,,,1.0005853179137087
1211104968,0.9959124560035758,0.9935728312598344,0.9942162850240952,0.9924461324926696,0.9948097569972858,0.9935726744711328,0.9944907150940776,
1211138565,1.0003320003929024,1.0003320003061562,0.988344999884678,0.998057000615873,1.0028270004593256,1.0102319998278784,1.0102319997462086,1.0033549998344953
